N bic bdeu fnml qnml
50 4 5 7 4
50 4 5 7 4
50 4 5 7 4
50 4 5 7 4
50 4 5 7 4
50 4 5 7 4
50 4 5 7 4
50 4 5 7 4
50 4 5 8 4
50 4 6 4 4
50 4 6 4 4
50 4 6 4 4
50 4 6 4 4
50 4 6 4 4
50 4 6 4 4
50 4 6 4 4
50 4 6 4 4
50 4 6 4 4
50 4 6 4 4
50 4 6 4 4
50 4 6 4 4
50 4 6 4 4
50 4 6 4 4
50 4 6 4 4
50 4 6 4 4
50 4 6 4 4
50 4 6 4 4
50 4 6 4 4
50 4 6 4 4
50 4 6 4 4
50 4 6 4 4
50 4 6 4 4
50 4 6 4 4
50 4 6 4 4
50 4 6 4 4
50 4 6 4 4
50 4 6 4 4
50 4 6 4 4
50 4 6 4 4
50 4 6 4 4
50 4 6 4 4
50 4 6 4 4
50 4 6 4 4
50 4 6 4 4
50 4 6 4 4
50 4 6 4 4
50 4 6 4 4
50 4 6 4 4
50 4 6 4 4
50 4 6 4 4
50 4 6 4 4
50 4 6 4 4
50 4 6 4 4
50 4 6 4 4
50 4 6 4 4
50 4 6 4 4
50 4 6 4 4
50 4 6 4 4
50 4 6 4 4
50 4 6 4 4
50 4 6 4 4
50 4 6 4 4
50 4 6 4 4
50 4 6 4 4
50 4 6 4 4
50 4 6 4 4
50 4 6 4 4
50 4 6 4 4
50 4 6 4 4
50 4 6 4 4
50 4 6 4 4
50 4 6 4 4
50 4 6 4 4
50 4 6 4 4
50 4 6 4 4
50 4 6 4 4
50 4 6 4 4
50 4 6 4 4
50 4 6 4 4
50 4 6 4 4
50 4 6 4 4
50 4 6 4 4
50 4 6 5 5
50 4 6 5 5
50 4 6 5 5
50 4 6 5 6
50 4 6 7 4
50 4 6 7 4
50 4 6 7 4
50 4 6 7 4
50 4 6 7 4
50 4 6 7 4
50 4 6 7 4
50 4 6 7 4
50 4 6 7 4
50 4 6 7 4
50 4 6 7 4
50 4 6 7 4
50 4 6 7 4
50 4 6 7 4
50 4 6 7 4
50 4 6 7 4
50 4 6 7 4
50 4 6 7 4
50 4 6 7 4
50 4 6 7 4
50 4 6 7 4
50 4 6 7 4
50 4 6 7 4
50 4 6 7 4
50 4 6 7 4
50 4 6 7 4
50 4 6 7 4
50 4 6 7 4
50 4 6 7 4
50 4 6 7 4
50 4 6 7 4
50 4 6 7 4
50 4 6 7 4
50 4 6 7 4
50 4 6 7 4
50 4 6 7 4
50 4 6 7 4
50 4 6 7 4
50 4 6 7 4
50 4 6 7 4
50 4 6 7 4
50 4 6 7 4
50 4 6 7 4
50 4 6 7 4
50 4 6 7 4
50 4 6 7 4
50 4 6 7 4
50 4 6 7 4
50 4 6 7 4
50 4 6 7 4
50 4 6 7 4
50 4 6 7 4
50 4 6 7 4
50 4 6 7 4
50 4 6 7 4
50 4 6 7 4
50 4 6 7 4
50 4 6 7 4
50 4 6 7 4
50 4 6 7 4
50 4 6 7 4
50 4 6 7 4
50 4 6 7 4
50 4 6 7 4
50 4 6 7 4
50 4 6 7 4
50 4 6 7 4
50 4 6 7 4
50 4 6 7 4
50 4 6 7 4
50 4 6 7 4
50 4 6 7 4
50 4 6 7 4
50 4 6 7 4
50 4 6 7 4
50 4 6 7 4
50 4 6 7 4
50 4 6 7 4
50 4 6 7 4
50 4 6 7 4
50 4 6 7 4
50 4 6 7 4
50 4 6 7 4
50 4 6 7 4
50 4 6 7 4
50 4 6 7 4
50 4 6 7 4
50 4 6 7 4
50 4 6 7 4
50 4 6 7 4
50 4 6 7 4
50 4 6 7 4
50 4 6 7 4
50 4 6 7 4
50 4 6 7 4
50 4 6 7 4
50 4 6 7 4
50 4 6 7 4
50 4 6 7 4
50 4 6 7 4
50 4 6 7 4
50 4 6 8 5
50 4 6 8 5
50 4 6 8 5
50 4 6 8 5
50 4 6 9 4
50 4 6 9 4
50 4 7 4 4
50 4 7 4 4
50 4 7 4 4
50 4 7 4 4
50 4 7 4 4
50 4 7 4 4
50 4 7 4 4
50 4 7 4 4
50 4 7 4 4
50 4 7 4 4
50 4 7 4 4
50 4 7 4 4
50 4 7 4 4
50 4 7 4 4
50 4 7 4 4
50 4 7 4 4
50 4 7 4 4
50 4 7 4 4
50 4 7 4 4
50 4 7 4 4
50 4 7 4 4
50 4 7 7 4
50 4 7 7 4
50 4 7 7 4
50 4 7 7 4
50 4 7 7 4
50 4 7 7 4
50 4 7 7 4
50 4 7 7 4
50 4 7 7 4
50 4 7 7 4
50 4 7 7 4
50 4 7 7 4
50 4 7 7 4
50 4 7 7 4
50 4 7 7 4
50 4 7 7 4
50 4 7 7 4
50 4 7 7 4
50 4 7 7 4
50 4 7 7 4
50 4 7 7 4
50 4 7 7 4
50 4 7 7 4
50 4 7 7 4
50 4 7 7 4
50 4 7 7 4
50 4 7 7 4
50 4 7 7 4
50 4 7 7 4
50 4 7 7 4
50 4 7 7 4
50 4 7 7 4
50 4 7 7 4
50 4 7 7 4
50 4 7 7 4
50 4 7 7 4
50 4 7 7 4
50 4 7 7 4
50 4 7 7 4
50 4 7 7 4
50 4 7 7 4
50 4 7 7 4
50 4 7 7 4
50 4 7 7 4
50 4 7 7 4
50 4 7 7 4
50 4 7 7 4
50 4 7 7 4
50 4 7 7 4
50 4 7 7 4
50 4 7 7 4
50 4 7 7 4
50 4 7 7 4
50 4 7 7 4
50 4 7 7 4
50 4 7 7 4
50 4 7 7 4
50 4 7 7 4
50 4 7 7 4
50 4 7 7 4
50 4 7 7 4
50 4 7 7 4
50 4 7 7 4
50 4 7 7 4
50 4 7 7 4
50 4 7 7 4
50 4 7 7 4
50 4 7 7 4
50 4 7 7 4
50 4 7 7 4
50 4 7 7 4
50 4 7 7 4
50 4 7 7 4
50 4 7 7 4
50 4 7 7 4
50 4 7 7 4
50 4 7 7 4
50 4 7 7 4
50 4 7 7 4
50 4 7 7 4
50 4 7 7 4
50 4 7 7 4
50 4 7 7 4
50 4 7 7 4
50 4 7 7 4
50 4 7 7 4
50 4 7 7 4
50 4 7 7 4
50 4 7 7 4
50 4 7 7 4
50 4 7 7 4
50 4 7 7 4
50 4 7 7 4
50 4 7 7 4
50 4 7 7 4
50 4 7 7 4
50 4 7 7 4
50 4 7 7 4
50 4 7 7 4
50 4 7 7 4
50 4 7 7 4
50 4 7 7 4
50 4 7 7 4
50 4 7 7 4
50 4 7 7 4
50 4 7 7 4
50 4 7 7 4
50 4 7 7 4
50 4 7 7 4
50 4 8 10 4
50 4 8 4 4
50 4 8 4 4
50 4 8 7 4
50 4 8 7 4
50 4 8 7 4
50 4 8 7 4
50 4 8 7 4
50 4 8 7 4
50 4 8 7 4
50 4 8 7 4
50 4 8 7 4
50 4 8 7 4
50 4 8 7 4
50 4 8 7 4
50 4 8 7 4
50 4 8 7 4
50 4 8 7 4
50 4 8 7 4
50 4 8 7 4
50 4 8 7 4
50 4 8 7 4
50 4 8 7 4
50 4 8 7 4
50 4 8 7 4
50 4 8 7 4
50 4 8 7 4
50 4 8 7 4
50 4 8 7 4
50 4 8 7 4
50 4 8 7 4
50 4 8 7 4
50 4 8 8 3
50 4 8 9 4
50 4 8 9 4
50 4 8 9 4
50 4 8 9 4
50 4 8 9 4
50 4 8 9 4
50 4 8 9 4
50 5 0 0 0
50 5 0 0 0
50 5 2 2 2
50 5 2 2 2
50 5 2 2 2
50 5 2 2 2
50 5 2 2 2
50 5 2 2 2
50 5 2 2 2
50 5 2 2 2
50 5 2 2 2
50 5 2 2 2
50 5 2 2 2
50 5 2 2 2
50 5 2 3 3
50 5 2 3 3
50 5 2 3 3
50 5 2 3 3
50 5 2 3 3
50 5 2 3 3
50 5 2 3 3
50 5 2 3 3
50 5 2 3 3
50 5 3 3 0
50 5 3 3 3
50 5 3 3 3
50 5 3 3 3
50 5 3 3 3
50 5 3 3 3
50 5 4 5 5
50 5 4 6 6
50 5 4 6 6
50 5 4 6 6
50 5 4 8 5
50 5 4 8 5
50 5 5 4 4
50 5 5 5 5
50 5 5 5 5
50 5 5 5 5
50 5 5 5 5
50 5 5 5 5
50 5 5 5 5
50 5 5 5 5
50 5 5 5 5
50 5 5 5 5
50 5 5 5 5
50 5 5 5 5
50 5 5 5 5
50 5 5 5 5
50 5 5 5 5
50 5 5 5 5
50 5 5 5 5
50 5 5 5 5
50 5 5 5 5
50 5 5 5 5
50 5 5 5 5
50 5 5 5 5
50 5 5 5 5
50 5 5 5 5
50 5 5 5 5
50 5 5 5 5
50 5 5 5 5
50 5 5 5 5
50 5 5 5 5
50 5 5 5 5
50 5 5 5 5
50 5 5 5 5
50 5 5 5 5
50 5 5 5 5
50 5 5 5 5
50 5 5 6 5
50 5 5 8 5
50 5 5 8 5
50 5 5 8 5
50 5 5 8 5
50 5 5 8 5
50 5 5 8 5
50 5 5 8 5
50 5 5 8 5
50 5 5 8 5
50 5 5 8 5
50 5 5 8 5
50 5 5 8 5
50 5 5 8 5
50 5 5 8 5
50 5 5 8 5
50 5 5 8 5
50 5 5 8 5
50 5 5 8 5
50 5 5 8 5
50 5 5 8 5
50 5 5 8 5
50 5 5 8 5
50 5 5 8 5
50 5 5 8 5
50 5 5 8 5
50 5 5 8 5
50 5 5 8 5
50 5 5 8 5
50 5 5 8 5
50 5 6 5 5
50 5 6 5 5
50 5 6 5 5
50 5 6 5 5
50 5 6 5 5
50 5 6 5 5
50 5 6 5 5
50 5 6 5 5
50 5 6 5 5
50 5 6 5 5
50 5 6 5 5
50 5 6 5 5
50 5 6 5 5
50 5 6 5 5
50 5 6 5 5
50 5 6 5 5
50 5 6 5 5
50 5 6 5 5
50 5 6 5 5
50 5 6 5 5
50 5 6 5 5
50 5 6 5 5
50 5 6 5 5
50 5 6 5 5
50 5 6 5 5
50 5 6 6 0
50 5 6 6 5
50 5 6 8 5
50 5 6 8 5
50 5 6 8 5
50 5 7 3 5
50 5 7 3 5
50 5 7 5 5
50 5 7 5 5
50 5 7 5 5
50 5 7 5 5
50 5 7 5 5
50 5 7 5 5
50 5 7 5 5
50 5 7 5 5
50 5 7 5 5
50 5 7 5 5
50 5 7 5 5
50 5 7 5 5
50 5 7 5 5
50 5 7 5 5
50 5 7 5 5
50 5 7 5 5
50 5 7 5 5
50 5 7 5 5
50 5 7 5 5
50 5 7 5 5
50 5 7 5 5
50 5 7 5 5
50 5 7 5 5
50 5 7 5 5
50 5 7 5 5
50 5 7 5 5
50 5 7 5 5
50 5 7 5 5
50 5 7 5 5
50 5 7 5 5
50 5 7 5 5
50 5 7 5 5
50 5 7 5 5
50 5 7 5 5
50 5 7 5 5
50 5 7 5 5
50 5 7 5 5
50 5 7 5 5
50 5 7 6 5
50 5 7 6 6
50 5 7 6 6
50 5 7 6 6
50 5 7 7 5
50 5 7 8 5
50 5 7 8 5
50 5 7 8 5
50 5 7 8 5
50 5 7 8 5
50 5 7 8 5
50 5 7 8 5
50 5 7 8 7
50 5 7 8 7
50 5 8 5 5
50 5 8 5 5
50 5 8 5 5
50 5 8 6 5
50 5 8 6 6
50 5 8 8 5
50 5 8 8 5
50 5 9 6 5
50 6 10 5 6
50 6 10 7 6
50 6 10 7 6
50 6 10 7 6
50 6 2 2 2
50 6 2 2 2
50 6 3 3 6
50 6 4 4 4
50 6 4 4 4
50 6 4 5 5
50 6 4 6 6
50 6 4 6 6
50 6 4 6 6
50 6 4 6 6
50 6 4 6 6
50 6 4 6 6
50 6 4 6 6
50 6 4 6 6
50 6 4 6 6
50 6 4 6 6
50 6 5 5 5
50 6 5 5 5
50 6 5 5 5
50 6 5 5 5
50 6 5 5 5
50 6 5 6 6
50 6 5 6 6
50 6 5 6 6
50 6 5 6 6
50 6 5 6 6
50 6 5 6 6
50 6 5 6 6
50 6 5 6 6
50 6 5 6 6
50 6 6 6 6
50 6 6 6 6
50 6 6 6 6
50 6 6 6 6
50 6 6 6 6
50 6 6 6 6
50 6 6 6 6
50 6 6 6 6
50 6 6 6 6
50 6 6 6 6
50 6 6 6 6
50 6 6 6 6
50 6 6 6 6
50 6 6 6 6
50 6 6 6 6
50 6 6 6 6
50 6 6 6 6
50 6 6 6 6
50 6 6 6 6
50 6 6 6 6
50 6 6 6 6
50 6 6 6 6
50 6 6 6 6
50 6 6 6 6
50 6 6 6 6
50 6 6 6 6
50 6 6 6 6
50 6 6 6 6
50 6 6 6 6
50 6 6 6 6
50 6 6 6 6
50 6 6 6 6
50 6 6 6 6
50 6 6 6 6
50 6 6 6 6
50 6 6 6 6
50 6 6 6 6
50 6 6 6 6
50 6 6 6 6
50 6 6 6 6
50 6 6 6 6
50 6 6 6 6
50 6 6 6 6
50 6 6 6 6
50 6 6 6 6
50 6 6 6 6
50 6 6 6 6
50 6 6 6 6
50 6 6 6 6
50 6 6 6 6
50 6 6 6 6
50 6 6 6 6
50 6 6 6 6
50 6 6 6 6
50 6 6 6 6
50 6 6 6 6
50 6 6 6 6
50 6 6 6 6
50 6 6 6 6
50 6 6 6 6
50 6 6 6 6
50 6 6 6 6
50 6 6 6 6
50 6 6 6 6
50 6 6 6 6
50 6 6 6 6
50 6 6 6 6
50 6 6 6 6
50 6 6 6 6
50 6 6 6 6
50 6 6 6 6
50 6 6 6 6
50 6 6 6 6
50 6 6 6 6
50 6 6 6 6
50 6 6 6 6
50 6 6 6 6
50 6 6 6 6
50 6 6 6 6
50 6 6 6 6
50 6 6 6 6
50 6 6 6 6
50 6 6 6 6
50 6 6 6 6
50 6 6 7 6
50 6 6 7 6
50 6 6 7 6
50 6 6 7 7
50 6 7 5 7
50 6 7 6 6
50 6 7 6 6
50 6 7 6 6
50 6 7 6 6
50 6 7 6 6
50 6 7 6 6
50 6 7 6 6
50 6 7 6 6
50 6 7 6 6
50 6 7 6 6
50 6 7 6 6
50 6 7 6 6
50 6 7 6 6
50 6 7 6 6
50 6 7 6 6
50 6 7 6 6
50 6 7 6 6
50 6 7 6 6
50 6 7 6 6
50 6 7 6 6
50 6 7 6 6
50 6 7 6 6
50 6 7 6 6
50 6 7 6 6
50 6 7 6 6
50 6 7 6 6
50 6 7 6 6
50 6 7 6 6
50 6 7 6 6
50 6 7 6 6
50 6 7 6 6
50 6 7 6 6
50 6 7 6 6
50 6 7 6 6
50 6 7 6 6
50 6 7 6 6
50 6 7 6 6
50 6 7 6 6
50 6 7 6 6
50 6 7 6 6
50 6 7 6 6
50 6 7 6 6
50 6 7 6 6
50 6 7 6 6
50 6 7 6 6
50 6 7 6 6
50 6 7 6 6
50 6 7 6 6
50 6 7 6 6
50 6 7 6 6
50 6 7 6 6
50 6 7 6 6
50 6 7 6 6
50 6 7 6 6
50 6 7 6 6
50 6 7 6 6
50 6 7 6 6
50 6 7 7 6
50 6 7 7 6
50 6 7 7 6
50 6 7 7 6
50 6 7 7 6
50 6 7 7 7
50 6 7 7 7
50 6 7 7 7
50 6 7 7 7
50 6 7 7 7
50 6 7 9 6
50 6 8 5 6
50 6 8 6 6
50 6 8 6 6
50 6 8 6 6
50 6 8 6 6
50 6 8 6 6
50 6 8 6 6
50 6 8 6 6
50 6 8 6 6
50 6 8 6 6
50 6 8 6 6
50 6 8 6 6
50 6 8 6 6
50 6 8 6 6
50 6 8 6 6
50 6 8 6 6
50 6 8 6 6
50 6 8 6 6
50 6 8 6 6
50 6 8 6 6
50 6 8 6 6
50 6 8 6 6
50 6 8 6 6
50 6 8 6 6
50 6 8 6 6
50 6 8 6 6
50 6 8 6 6
50 6 8 6 6
50 6 8 6 6
50 6 8 6 6
50 6 8 6 6
50 6 8 6 6
50 6 8 6 6
50 6 8 6 6
50 6 8 6 6
50 6 8 6 6
50 6 8 6 6
50 6 8 6 6
50 6 8 6 6
50 6 8 6 6
50 6 8 6 6
50 6 8 6 6
50 6 8 6 6
50 6 8 6 6
50 6 8 6 6
50 6 8 6 6
50 6 8 6 6
50 6 8 6 6
50 6 8 6 6
50 6 8 6 6
50 6 8 6 6
50 6 8 6 6
50 6 8 6 6
50 6 8 6 6
50 6 8 6 6
50 6 8 6 6
50 6 8 6 6
50 6 8 6 6
50 6 8 6 6
50 6 8 6 6
50 6 8 6 6
50 6 8 6 6
50 6 8 7 6
50 6 8 7 6
50 6 8 7 7
50 6 8 8 7
50 6 9 9 6
50 7 5 7 7
50 7 5 7 7
50 7 5 7 7
50 7 5 7 7
50 7 5 7 7
50 7 5 7 7
50 7 5 7 7
50 7 5 7 7
50 7 5 7 7
50 7 5 7 7
50 7 5 7 7
50 7 5 7 7
50 7 5 7 7
50 7 5 7 7
50 7 5 7 7
50 7 6 7 7
50 7 7 7 7
50 7 7 7 7
50 7 7 7 7
50 7 7 7 7
50 7 7 7 7
50 7 7 7 7
50 7 7 7 7
50 7 7 7 7
50 7 7 7 7
50 7 7 7 7
50 7 7 7 7
50 7 7 7 7
50 7 7 7 7
50 7 7 7 7
50 7 7 8 7
50 7 7 8 7
50 7 8 8 7
50 7 8 8 7
50 7 9 7 7
50 7 9 7 7
60 0 0 0 0
60 0 0 0 0
60 0 1 1 6
60 0 2 1 0
60 2 2 2 2
60 2 2 2 2
60 2 2 2 2
60 3 4 2 3
60 4 0 0 0
60 4 0 0 0
60 4 0 0 0
60 4 0 0 0
60 4 0 0 0
60 4 0 0 0
60 4 0 0 0
60 4 0 0 0
60 4 0 0 0
60 4 0 0 0
60 4 0 0 0
60 4 0 0 0
60 4 0 0 0
60 4 0 0 0
60 4 0 0 0
60 4 0 0 0
60 4 0 0 0
60 4 0 0 0
60 4 0 0 0
60 4 0 0 0
60 4 0 0 0
60 4 0 0 0
60 4 0 1 0
60 4 10 10 4
60 4 10 10 4
60 4 1 1 1
60 4 1 1 1
60 4 1 1 1
60 4 1 1 1
60 4 1 1 1
60 4 1 1 1
60 4 1 1 1
60 4 1 1 1
60 4 1 1 1
60 4 2 1 1
60 4 2 2 2
60 4 2 2 2
60 4 2 2 2
60 4 2 3 3
60 4 2 3 3
60 4 2 4 1
60 4 2 4 4
60 4 3 2 3
60 4 3 4 4
60 4 4 2 4
60 4 4 4 4
60 4 4 4 4
60 4 4 4 4
60 4 4 4 4
60 4 4 4 4
60 4 4 4 4
60 4 4 4 4
60 4 4 4 4
60 4 4 4 4
60 4 4 4 4
60 4 4 4 4
60 4 4 4 4
60 4 4 4 4
60 4 4 4 4
60 4 4 4 4
60 4 4 4 4
60 4 4 4 4
60 4 4 4 4
60 4 4 4 4
60 4 4 4 4
60 4 4 4 4
60 4 4 4 4
60 4 4 4 4
60 4 4 4 4
60 4 4 4 4
60 4 4 4 4
60 4 4 4 4
60 4 4 4 4
60 4 4 4 4
60 4 4 4 4
60 4 4 7 4
60 4 4 7 4
60 4 4 7 4
60 4 4 7 4
60 4 5 4 4
60 4 5 4 4
60 4 5 4 4
60 4 5 4 4
60 4 5 4 4
60 4 5 4 4
60 4 5 4 4
60 4 5 4 4
60 4 5 4 4
60 4 5 4 4
60 4 5 4 4
60 4 5 4 4
60 4 5 4 4
60 4 5 4 4
60 4 5 4 4
60 4 5 4 4
60 4 5 4 4
60 4 5 4 4
60 4 5 4 4
60 4 5 4 4
60 4 5 4 4
60 4 5 4 4
60 4 5 4 4
60 4 5 4 4
60 4 5 4 4
60 4 5 4 4
60 4 5 4 4
60 4 5 4 4
60 4 5 4 4
60 4 5 4 4
60 4 5 4 4
60 4 5 4 4
60 4 5 4 4
60 4 5 4 4
60 4 5 4 4
60 4 5 4 4
60 4 5 4 4
60 4 5 5 4
60 4 5 7 4
60 4 5 7 4
60 4 5 7 4
60 4 5 7 4
60 4 5 7 4
60 4 5 7 4
60 4 5 7 4
60 4 5 7 4
60 4 5 7 4
60 4 5 7 4
60 4 5 7 4
60 4 5 7 4
60 4 5 7 4
60 4 5 7 4
60 4 5 7 4
60 4 5 7 4
60 4 5 7 4
60 4 5 7 4
60 4 5 7 4
60 4 5 7 4
60 4 5 7 4
60 4 5 8 5
60 4 5 8 5
60 4 6 4 4
60 4 6 4 4
60 4 6 4 4
60 4 6 4 4
60 4 6 4 4
60 4 6 4 4
60 4 6 4 4
60 4 6 4 4
60 4 6 4 4
60 4 6 4 4
60 4 6 4 4
60 4 6 4 4
60 4 6 4 4
60 4 6 4 4
60 4 6 4 4
60 4 6 4 4
60 4 6 4 4
60 4 6 4 4
60 4 6 4 4
60 4 6 4 4
60 4 6 4 4
60 4 6 4 4
60 4 6 4 4
60 4 6 4 4
60 4 6 4 4
60 4 6 4 4
60 4 6 4 4
60 4 6 4 4
60 4 6 4 4
60 4 6 4 4
60 4 6 4 4
60 4 6 4 4
60 4 6 4 4
60 4 6 4 4
60 4 6 4 4
60 4 6 4 4
60 4 6 4 4
60 4 6 4 4
60 4 6 4 4
60 4 6 4 4
60 4 6 4 4
60 4 6 4 4
60 4 6 4 4
60 4 6 4 4
60 4 6 4 4
60 4 6 4 4
60 4 6 4 4
60 4 6 4 4
60 4 6 4 4
60 4 6 4 4
60 4 6 4 4
60 4 6 4 4
60 4 6 4 4
60 4 6 4 4
60 4 6 4 4
60 4 6 4 4
60 4 6 4 4
60 4 6 4 4
60 4 6 4 4
60 4 6 4 4
60 4 6 4 4
60 4 6 4 4
60 4 6 4 4
60 4 6 4 4
60 4 6 4 4
60 4 6 4 4
60 4 6 4 4
60 4 6 4 4
60 4 6 4 4
60 4 6 4 4
60 4 6 4 4
60 4 6 4 4
60 4 6 4 4
60 4 6 4 4
60 4 6 4 4
60 4 6 4 4
60 4 6 4 4
60 4 6 4 4
60 4 6 4 4
60 4 6 4 4
60 4 6 5 5
60 4 6 7 4
60 4 6 7 4
60 4 6 7 4
60 4 6 7 4
60 4 6 7 4
60 4 6 7 4
60 4 6 7 4
60 4 6 7 4
60 4 6 7 4
60 4 6 7 4
60 4 6 7 4
60 4 6 7 4
60 4 6 7 4
60 4 6 7 4
60 4 6 7 4
60 4 6 7 4
60 4 6 7 4
60 4 6 7 4
60 4 6 7 4
60 4 6 7 4
60 4 6 7 4
60 4 6 7 4
60 4 6 7 4
60 4 6 7 4
60 4 6 7 4
60 4 6 7 4
60 4 6 7 4
60 4 6 7 4
60 4 6 7 4
60 4 6 7 4
60 4 6 7 4
60 4 6 7 4
60 4 6 7 4
60 4 6 7 4
60 4 6 7 4
60 4 6 7 4
60 4 6 7 4
60 4 6 7 4
60 4 6 7 4
60 4 6 7 4
60 4 6 7 4
60 4 6 7 4
60 4 6 7 4
60 4 6 7 4
60 4 6 7 4
60 4 6 7 4
60 4 6 7 4
60 4 6 7 4
60 4 6 7 4
60 4 6 7 4
60 4 6 7 4
60 4 6 7 4
60 4 6 7 4
60 4 6 7 4
60 4 6 7 4
60 4 6 7 4
60 4 6 7 4
60 4 6 7 4
60 4 6 7 4
60 4 6 7 4
60 4 6 7 4
60 4 6 7 4
60 4 6 8 4
60 4 7 3 5
60 4 7 4 4
60 4 7 4 4
60 4 7 4 4
60 4 7 4 4
60 4 7 4 4
60 4 7 4 4
60 4 7 4 4
60 4 7 4 4
60 4 7 4 4
60 4 7 4 4
60 4 7 4 4
60 4 7 4 4
60 4 7 4 4
60 4 7 4 4
60 4 7 4 4
60 4 7 4 4
60 4 7 4 4
60 4 7 4 4
60 4 7 4 4
60 4 7 4 4
60 4 7 4 4
60 4 7 4 4
60 4 7 4 4
60 4 7 4 4
60 4 7 4 4
60 4 7 4 4
60 4 7 4 4
60 4 7 4 4
60 4 7 4 4
60 4 7 4 4
60 4 7 4 4
60 4 7 4 4
60 4 7 4 4
60 4 7 4 4
60 4 7 4 4
60 4 7 4 4
60 4 7 4 4
60 4 7 4 4
60 4 7 4 4
60 4 7 4 4
60 4 7 4 4
60 4 7 4 4
60 4 7 4 4
60 4 7 4 4
60 4 7 4 4
60 4 7 4 4
60 4 7 4 4
60 4 7 4 4
60 4 7 4 4
60 4 7 5 5
60 4 7 5 5
60 4 7 5 5
60 4 7 5 5
60 4 7 5 5
60 4 7 5 5
60 4 7 5 5
60 4 7 5 5
60 4 7 5 5
60 4 7 5 5
60 4 7 7 4
60 4 7 7 4
60 4 7 7 4
60 4 7 7 4
60 4 7 7 4
60 4 7 7 4
60 4 7 7 4
60 4 7 7 4
60 4 7 7 4
60 4 7 7 4
60 4 7 7 4
60 4 7 7 4
60 4 7 7 4
60 4 7 7 4
60 4 7 7 4
60 4 7 7 4
60 4 7 7 4
60 4 7 7 4
60 4 7 7 4
60 4 7 7 4
60 4 7 7 4
60 4 7 7 4
60 4 7 7 4
60 4 7 7 4
60 4 7 7 4
60 4 7 7 4
60 4 7 7 4
60 4 7 7 4
60 4 7 7 4
60 4 7 7 4
60 4 7 7 4
60 4 7 7 4
60 4 7 7 4
60 4 7 7 4
60 4 7 7 4
60 4 7 7 4
60 4 7 7 4
60 4 7 7 4
60 4 7 7 4
60 4 7 7 4
60 4 7 7 4
60 4 7 7 4
60 4 7 7 4
60 4 7 7 4
60 4 7 7 4
60 4 7 7 4
60 4 7 7 4
60 4 7 7 4
60 4 7 7 4
60 4 7 7 4
60 4 7 7 4
60 4 7 7 4
60 4 7 7 4
60 4 7 7 4
60 4 7 7 4
60 4 7 7 4
60 4 7 7 4
60 4 7 7 4
60 4 7 7 4
60 4 7 7 4
60 4 7 7 4
60 4 7 7 4
60 4 7 7 4
60 4 7 7 4
60 4 7 7 4
60 4 7 7 4
60 4 7 7 4
60 4 7 7 4
60 4 7 7 4
60 4 7 7 4
60 4 7 7 4
60 4 7 7 4
60 4 7 7 4
60 4 7 7 4
60 4 7 7 4
60 4 7 7 4
60 4 7 7 4
60 4 7 7 4
60 4 7 7 4
60 4 7 7 4
60 4 7 7 4
60 4 7 7 4
60 4 7 7 4
60 4 7 7 4
60 4 7 8 5
60 4 7 9 4
60 4 8 10 4
60 4 8 10 4
60 4 8 4 4
60 4 8 7 4
60 4 8 7 4
60 4 8 7 4
60 4 8 7 4
60 4 8 7 4
60 4 8 7 4
60 4 8 7 4
60 4 8 7 4
60 4 8 7 4
60 4 8 7 4
60 4 8 7 4
60 4 8 7 4
60 4 8 7 4
60 4 8 7 4
60 4 8 7 4
60 4 8 7 4
60 4 8 7 4
60 4 8 7 4
60 4 8 7 4
60 4 8 7 4
60 4 8 7 4
60 4 8 7 4
60 4 8 7 4
60 4 8 7 4
60 4 8 7 4
60 4 8 7 4
60 4 8 7 4
60 5 0 0 0
60 5 0 0 0
60 5 0 0 0
60 5 0 0 5
60 5 0 6 0
60 5 0 6 0
60 5 2 1 2
60 5 2 2 2
60 5 2 2 2
60 5 2 2 2
60 5 2 2 2
60 5 2 2 2
60 5 2 2 2
60 5 2 2 2
60 5 2 2 2
60 5 2 2 2
60 5 2 2 2
60 5 2 3 3
60 5 2 3 3
60 5 2 3 3
60 5 2 3 3
60 5 2 3 3
60 5 2 3 3
60 5 2 3 3
60 5 2 3 3
60 5 3 3 3
60 5 3 3 3
60 5 3 3 3
60 5 3 3 3
60 5 3 3 3
60 5 3 3 3
60 5 3 3 5
60 5 4 3 6
60 5 4 4 4
60 5 4 4 4
60 5 4 5 5
60 5 4 5 5
60 5 5 4 5
60 5 5 5 5
60 5 5 5 5
60 5 5 5 5
60 5 5 5 5
60 5 5 5 5
60 5 5 5 5
60 5 5 5 5
60 5 5 5 5
60 5 5 5 5
60 5 5 5 5
60 5 5 5 5
60 5 5 5 5
60 5 5 5 5
60 5 5 5 5
60 5 5 5 5
60 5 5 5 5
60 5 5 5 5
60 5 5 5 5
60 5 5 5 5
60 5 5 5 5
60 5 5 5 5
60 5 5 5 5
60 5 5 5 5
60 5 5 5 5
60 5 5 5 5
60 5 5 5 5
60 5 5 5 5
60 5 5 5 5
60 5 5 5 5
60 5 5 5 5
60 5 5 5 5
60 5 5 5 5
60 5 5 5 5
60 5 5 6 5
60 5 5 6 5
60 5 5 6 6
60 5 5 6 6
60 5 5 8 5
60 5 5 8 5
60 5 5 8 5
60 5 5 8 5
60 5 5 8 5
60 5 5 8 5
