N bic bdeu fnml qnml
80 11 17 25 19
80 11 17 26 17
80 11 17 4 14
80 11 17 4 17
80 11 17 9 17
80 11 17 9 21
80 11 18 10 17
80 11 18 11 14
80 11 18 11 15
80 11 18 13 18
80 11 18 14 14
80 11 18 14 19
80 11 18 15 13
80 11 18 15 17
80 11 18 15 19
80 11 18 15 20
80 11 18 16 16
80 11 18 16 17
80 11 18 16 17
80 11 18 16 20
80 11 18 17 12
80 11 18 17 14
80 11 18 17 19
80 11 18 18 15
80 11 18 19 16
80 11 18 19 20
80 11 18 19 22
80 11 18 19 22
80 11 18 20 17
80 11 18 21 13
80 11 18 22 11
80 11 18 22 22
80 11 18 23 17
80 11 18 24 20
80 11 18 27 12
80 11 19 12 11
80 11 19 13 17
80 11 19 14 20
80 11 19 15 16
80 11 19 15 20
80 11 19 16 19
80 11 19 16 20
80 11 19 16 21
80 11 19 18 14
80 11 19 18 17
80 11 19 18 19
80 11 19 21 21
80 11 19 21 21
80 11 19 22 18
80 11 19 22 18
80 11 19 22 22
80 11 19 24 18
80 11 19 24 18
80 11 19 27 16
80 11 19 9 15
80 11 20 11 19
80 11 20 12 20
80 11 20 15 20
80 11 20 16 15
80 11 20 17 9
80 11 20 20 19
80 11 20 23 19
80 11 9 12 13
80 11 9 13 14
80 11 9 14 20
80 11 9 15 13
80 11 9 16 12
80 11 9 16 14
80 11 9 18 19
80 11 9 18 20
80 11 9 20 10
80 11 9 23 9
80 11 9 6 17
80 12 10 11 18
80 12 10 19 10
80 12 10 21 14
80 12 11 10 13
80 12 11 11 11
80 12 11 11 11
80 12 11 11 12
80 12 11 13 15
80 12 11 14 19
80 12 11 15 13
80 12 11 16 12
80 12 11 18 12
80 12 11 19 18
80 12 11 22 20
80 12 12 10 14
80 12 12 11 17
80 12 12 12 17
80 12 12 16 17
80 12 12 16 17
80 12 12 17 17
80 12 12 17 19
80 12 12 18 16
80 12 12 21 17
80 12 13 12 18
80 12 13 15 14
80 12 13 16 20
80 12 13 17 16
80 12 13 17 16
80 12 13 17 17
80 12 13 19 13
80 12 13 21 17
80 12 13 22 16
80 12 13 22 18
80 12 13 28 22
80 12 13 8 14
80 12 13 9 11
80 12 14 12 15
80 12 14 14 14
80 12 14 16 13
80 12 14 17 19
80 12 14 18 17
80 12 14 19 15
80 12 14 19 18
80 12 14 24 16
80 12 15 13 19
80 12 15 14 17
80 12 15 15 14
80 12 15 16 14
80 12 15 19 17
80 12 15 25 15
80 12 15 25 16
80 12 15 26 17
80 12 16 12 14
80 12 16 12 16
80 12 16 13 14
80 12 16 14 12
80 12 16 16 14
80 12 16 16 20
80 12 16 18 17
80 12 16 18 17
80 12 16 19 19
80 12 16 19 20
80 12 16 21 17
80 12 16 23 20
80 12 16 24 16
80 12 16 5 19
80 12 17 17 16
80 12 17 17 19
80 12 17 18 19
80 12 17 19 17
80 12 17 26 21
80 12 18 18 19
80 12 18 21 19
80 12 18 26 18
80 12 19 14 17
80 12 19 20 17
80 12 19 21 19
80 12 20 25 22
80 12 22 19 17
80 12 7 25 21
80 13 10 11 14
80 13 10 17 18
80 13 11 16 19
80 13 11 17 15
80 13 11 19 18
80 13 11 25 17
80 13 12 10 12
80 13 12 12 17
80 13 12 14 16
80 13 12 15 14
80 13 12 15 16
80 13 12 17 12
80 13 12 17 17
80 13 12 18 16
80 13 12 21 14
80 13 13 14 16
80 13 13 14 17
80 13 13 17 14
80 13 13 17 17
80 13 13 17 18
80 13 13 17 21
80 13 13 18 12
80 13 13 18 15
80 13 13 18 18
80 13 13 19 13
80 13 13 19 20
80 13 13 20 18
80 13 13 20 20
80 13 13 20 20
80 13 13 21 16
80 13 13 23 19
80 13 13 24 16
80 13 13 24 19
80 13 14 11 13
80 13 14 12 15
80 13 14 14 14
80 13 14 16 16
80 13 14 16 19
80 13 14 17 19
80 13 14 17 19
80 13 14 18 19
80 13 14 18 20
80 13 14 18 21
80 13 14 19 11
80 13 14 19 14
80 13 14 19 15
80 13 14 20 19
80 13 14 21 19
80 13 14 28 20
80 13 15 11 18
80 13 15 13 13
80 13 15 13 16
80 13 15 15 14
80 13 15 15 18
80 13 15 17 16
80 13 15 17 17
80 13 15 18 18
80 13 15 21 16
80 13 15 22 14
80 13 15 23 17
80 13 15 25 18
80 13 16 10 19
80 13 16 11 20
80 13 16 13 13
80 13 16 15 17
80 13 16 16 15
80 13 16 16 15
80 13 16 17 18
80 13 16 17 18
80 13 16 18 16
80 13 16 19 16
80 13 16 19 20
80 13 16 19 20
80 13 16 21 16
80 13 16 22 17
80 13 16 23 17
80 13 16 23 19
80 13 16 24 15
80 13 16 24 15
80 13 16 24 19
80 13 16 24 20
80 13 16 9 16
80 13 17 12 21
80 13 17 15 17
80 13 17 17 19
80 13 17 18 21
80 13 17 19 19
80 13 17 20 16
80 13 17 22 14
80 13 17 22 20
80 13 17 27 19
80 13 17 4 19
80 13 18 10 13
80 13 18 12 21
80 13 18 13 19
80 13 18 14 17
80 13 18 19 17
80 13 18 21 20
80 13 18 22 20
80 13 18 22 20
80 13 18 23 19
80 13 19 11 19
80 13 19 12 22
80 13 19 18 16
80 13 19 19 18
80 13 19 22 21
80 13 19 25 20
80 13 20 18 19
80 13 20 21 20
80 13 20 22 16
80 13 20 24 20
80 13 20 8 16
80 13 9 14 21
80 14 12 17 10
80 14 14 16 19
80 14 14 18 15
80 14 14 20 21
80 14 14 9 14
80 14 15 18 15
80 14 16 14 19
80 14 16 17 18
80 14 16 20 20
80 14 16 21 16
80 14 17 17 14
80 14 17 17 18
80 14 17 18 21
80 14 17 22 19
80 14 18 13 15
80 15 14 16 19
80 15 15 18 17
80 15 15 19 15
80 15 15 21 17
80 15 16 16 16
80 15 16 18 16
80 15 16 19 17
80 15 16 20 19
80 15 16 27 19
80 15 17 11 17
80 15 18 17 16
80 15 18 17 18
80 15 18 25 19
80 8 10 5 9
80 8 10 6 12
80 8 12 13 21
80 8 12 14 17
80 8 12 21 13
80 8 14 9 14
80 8 18 21 15
80 8 8 11 13
80 8 8 16 19
80 8 8 8 12
80 9 10 12 14
80 9 10 12 18
80 9 10 12 9
80 9 10 13 14
80 9 10 14 7
80 9 10 16 11
80 9 10 16 13
80 9 10 17 12
80 9 10 9 14
80 9 11 11 12
80 9 11 12 19
80 9 11 13 17
80 9 11 14 13
80 9 11 14 14
80 9 11 16 14
80 9 11 16 16
80 9 11 18 12
80 9 11 19 17
80 9 11 25 14
80 9 11 3 14
80 9 11 4 16
80 9 12 12 11
80 9 12 15 17
80 9 12 17 15
80 9 12 18 15
80 9 12 20 16
80 9 12 22 19
80 9 13 11 10
80 9 13 14 12
80 9 13 14 15
80 9 13 15 15
80 9 13 16 15
80 9 13 16 19
80 9 13 18 16
80 9 13 20 18
80 9 13 21 18
80 9 13 7 18
80 9 14 15 14
80 9 14 17 12
80 9 14 18 16
80 9 14 18 18
80 9 14 21 19
80 9 15 14 18
80 9 15 16 15
80 9 16 12 15
80 9 16 18 15
80 9 16 19 20
80 9 16 21 13
80 9 16 24 18
80 9 16 27 16
80 9 16 9 11
80 9 17 11 19
80 9 17 15 12
80 9 17 16 18
80 9 17 17 12
80 9 17 17 18
80 9 17 18 14
80 9 17 18 19
80 9 17 19 21
80 9 17 21 21
80 9 17 27 19
80 9 17 7 10
80 9 17 9 20
80 9 18 11 17
80 9 18 13 11
80 9 18 17 18
80 9 18 19 18
80 9 19 22 16
80 9 19 22 17
80 9 8 10 19
80 9 8 13 11
80 9 8 20 15
80 9 8 21 16
80 9 8 22 21
80 9 9 10 17
80 9 9 12 17
80 9 9 13 14
80 9 9 13 14
80 9 9 14 17
80 9 9 14 17
80 9 9 14 9
80 9 9 15 12
80 9 9 17 11
80 9 9 20 14
80 9 9 4 10
90 10 10 10 14
90 10 10 11 11
90 10 10 11 13
90 10 10 11 18
90 10 10 13 11
90 10 10 13 11
90 10 10 13 15
90 10 10 14 16
90 10 10 15 13
90 10 10 17 17
90 10 10 17 19
90 10 10 19 14
90 10 10 20 16
90 10 10 8 8
90 10 11 10 10
90 10 11 10 11
90 10 11 10 14
90 10 11 11 12
90 10 11 11 12
90 10 11 12 11
90 10 11 12 11
90 10 11 12 15
90 10 11 13 13
90 10 11 15 14
90 10 11 15 20
90 10 11 16 12
90 10 11 16 13
90 10 11 18 12
90 10 11 19 18
90 10 11 19 22
90 10 11 6 12
90 10 11 8 7
90 10 12 10 18
90 10 12 11 13
90 10 12 11 5
90 10 12 12 14
90 10 12 13 17
90 10 12 14 13
90 10 12 15 18
90 10 12 16 12
90 10 12 17 18
90 10 12 18 15
90 10 12 18 17
90 10 12 19 20
90 10 12 20 20
90 10 12 22 19
90 10 12 25 18
90 10 12 7 15
90 10 12 7 6
90 10 12 9 10
90 10 12 9 11
90 10 13 12 17
90 10 13 13 16
90 10 13 15 17
90 10 13 15 18
90 10 13 16 15
90 10 13 16 16
90 10 13 17 16
90 10 13 19 17
90 10 13 21 16
90 10 13 22 14
90 10 13 6 17
90 10 13 8 14
90 10 13 9 16
90 10 14 12 14
90 10 14 13 13
90 10 14 13 19
90 10 14 14 17
90 10 14 15 15
90 10 14 18 15
90 10 14 19 19
90 10 14 19 19
90 10 14 20 15
90 10 14 20 15
90 10 14 20 19
90 10 14 21 15
90 10 14 22 18
90 10 14 4 18
90 10 14 8 17
90 10 14 8 17
90 10 15 17 16
90 10 15 17 18
90 10 15 18 18
90 10 15 20 19
90 10 15 22 22
90 10 15 7 19
90 10 15 8 18
90 10 16 10 17
90 10 16 10 19
90 10 16 13 17
90 10 16 13 8
90 10 16 14 13
90 10 16 14 15
90 10 16 18 12
90 10 16 18 16
90 10 16 20 17
90 10 16 22 14
90 10 16 23 16
90 10 16 24 15
90 10 16 8 16
90 10 16 9 14
90 10 17 11 18
90 10 17 13 14
90 10 17 13 15
90 10 17 16 16
90 10 17 16 19
90 10 17 18 19
90 10 17 19 15
90 10 17 19 17
90 10 17 20 18
90 10 17 21 17
90 10 17 21 17
90 10 18 10 12
90 10 18 17 19
90 10 18 20 17
90 10 18 6 7
90 10 19 17 11
90 10 19 17 18
90 10 19 27 17
90 10 8 13 14
90 10 8 18 19
90 10 8 23 15
90 10 8 8 8
90 10 9 10 9
90 10 9 14 13
90 10 9 14 15
90 10 9 14 9
90 10 9 16 16
90 10 9 17 18
90 10 9 18 9
90 11 10 10 16
90 11 10 10 17
90 11 10 11 12
90 11 10 11 13
90 11 10 11 19
90 11 10 12 12
90 11 10 12 12
90 11 10 13 12
90 11 10 13 12
90 11 10 13 13
90 11 10 13 14
90 11 10 13 18
90 11 10 13 19
90 11 10 13 9
90 11 10 14 12
90 11 10 14 13
90 11 10 14 14
90 11 10 14 16
90 11 10 14 17
90 11 10 14 19
90 11 10 14 19
90 11 10 15 13
90 11 10 15 15
90 11 10 15 16
90 11 10 15 17
90 11 10 15 19
90 11 10 16 11
90 11 10 16 13
90 11 10 16 17
90 11 10 16 18
90 11 10 17 18
90 11 10 19 15
90 11 10 2 11
90 11 10 21 12
90 11 10 22 11
90 11 10 22 12
90 11 10 22 14
90 11 10 24 19
90 11 10 6 17
90 11 10 7 9
90 11 10 8 14
90 11 10 9 14
90 11 10 9 17
90 11 11 10 15
90 11 11 10 17
90 11 11 10 9
90 11 11 11 11
90 11 11 11 13
90 11 11 11 15
90 11 11 12 10
90 11 11 12 11
90 11 11 12 12
90 11 11 12 15
90 11 11 12 19
90 11 11 13 11
90 11 11 13 11
90 11 11 13 12
90 11 11 13 12
90 11 11 13 13
90 11 11 13 14
90 11 11 13 14
90 11 11 13 16
90 11 11 13 16
90 11 11 13 19
90 11 11 14 11
90 11 11 14 11
90 11 11 14 12
90 11 11 14 14
90 11 11 14 14
90 11 11 14 15
90 11 11 14 17
90 11 11 14 17
90 11 11 14 19
90 11 11 15 11
90 11 11 15 13
90 11 11 15 14
90 11 11 15 14
90 11 11 15 16
90 11 11 15 16
90 11 11 15 18
90 11 11 16 11
90 11 11 16 12
90 11 11 16 14
90 11 11 16 14
90 11 11 16 15
90 11 11 16 16
90 11 11 16 18
90 11 11 16 18
90 11 11 16 18
90 11 11 16 18
90 11 11 16 20
90 11 11 16 9
90 11 11 17 14
90 11 11 17 16
90 11 11 17 16
90 11 11 17 16
90 11 11 17 17
90 11 11 17 17
90 11 11 17 20
90 11 11 18 13
90 11 11 18 13
90 11 11 18 13
90 11 11 18 14
90 11 11 18 15
90 11 11 18 16
90 11 11 18 17
90 11 11 18 18
90 11 11 18 19
90 11 11 19 15
90 11 11 19 16
90 11 11 19 19
90 11 11 20 11
90 11 11 20 13
90 11 11 20 13
90 11 11 20 13
90 11 11 20 15
90 11 11 20 15
90 11 11 20 16
90 11 11 20 19
90 11 11 21 11
90 11 11 21 12
90 11 11 21 14
90 11 11 21 14
90 11 11 21 16
90 11 11 21 17
90 11 11 22 14
90 11 11 22 16
90 11 11 22 17
90 11 11 22 19
90 11 11 23 14
90 11 11 23 17
90 11 11 24 11
90 11 11 24 17
90 11 11 25 17
90 11 11 25 22
90 11 11 4 14
90 11 11 4 8
90 11 11 5 13
90 11 11 6 12
90 11 11 6 7
90 11 11 7 11
90 11 11 7 12
90 11 11 7 14
90 11 11 7 14
90 11 11 7 15
90 11 11 8 11
90 11 11 8 11
90 11 11 8 13
90 11 11 8 17
90 11 11 9 10
90 11 11 9 12
90 11 11 9 14
90 11 11 9 15
90 11 11 9 9
90 11 12 10 12
90 11 12 11 10
90 11 12 11 12
90 11 12 11 12
90 11 12 11 13
90 11 12 11 14
90 11 12 11 17
90 11 12 11 18
90 11 12 11 18
90 11 12 12 13
90 11 12 12 13
90 11 12 12 14
90 11 12 12 14
90 11 12 12 17
90 11 12 13 14
90 11 12 13 15
90 11 12 13 15
90 11 12 13 19
90 11 12 14 10
90 11 12 14 14
90 11 12 14 15
90 11 12 15 12
90 11 12 15 13
90 11 12 15 15
90 11 12 15 16
90 11 12 15 16
90 11 12 15 17
90 11 12 15 17
90 11 12 15 17
90 11 12 15 18
90 11 12 15 18
90 11 12 15 20
90 11 12 16 11
90 11 12 16 12
90 11 12 16 12
90 11 12 16 16
90 11 12 16 17
90 11 12 16 7
90 11 12 17 13
90 11 12 17 13
90 11 12 17 14
90 11 12 17 17
90 11 12 17 17
90 11 12 17 17
90 11 12 17 18
90 11 12 17 18
90 11 12 18 10
90 11 12 18 12
90 11 12 18 14
90 11 12 18 14
90 11 12 18 15
90 11 12 18 16
90 11 12 18 17
90 11 12 18 18
90 11 12 18 18
90 11 12 18 19
90 11 12 19 11
90 11 12 19 13
90 11 12 19 13
90 11 12 19 13
90 11 12 19 19
90 11 12 20 15
90 11 12 20 15
90 11 12 20 16
90 11 12 20 17
90 11 12 20 19
90 11 12 21 12
90 11 12 21 16
90 11 12 22 14
90 11 12 22 18
90 11 12 22 19
90 11 12 23 17
90 11 12 23 19
90 11 12 24 16
90 11 12 24 17
90 11 12 24 19
90 11 12 26 16
90 11 12 4 10
90 11 12 5 19
90 11 12 6 11
90 11 12 6 9
90 11 12 7 12
90 11 12 7 16
90 11 12 8 11
90 11 12 8 15
90 11 12 8 16
90 11 12 9 12
90 11 12 9 13
90 11 12 9 15
90 11 12 9 19
90 11 13 11 11
90 11 13 11 17
90 11 13 11 20
90 11 13 12 13
90 11 13 12 14
90 11 13 12 17
90 11 13 13 13
90 11 13 13 14
90 11 13 13 14
90 11 13 13 18
90 11 13 13 19
90 11 13 14 13
90 11 13 14 16
90 11 13 14 16
90 11 13 15 13
90 11 13 15 14
90 11 13 15 14
90 11 13 15 18
90 11 13 15 20
90 11 13 15 21
90 11 13 16 13
90 11 13 16 14
90 11 13 16 15
90 11 13 16 15
90 11 13 16 16
90 11 13 16 16
90 11 13 16 18
90 11 13 16 19
90 11 13 17 13
90 11 13 17 14
90 11 13 17 16
90 11 13 17 21
90 11 13 18 16
90 11 13 18 16
90 11 13 18 19
90 11 13 18 20
90 11 13 18 22
90 11 13 19 13
90 11 13 19 16
90 11 13 19 16
90 11 13 19 20
90 11 13 20 15
90 11 13 20 16
90 11 13 20 17
90 11 13 21 14
90 11 13 21 15
90 11 13 21 18
90 11 13 22 15
90 11 13 22 16
90 11 13 22 16
90 11 13 22 16
90 11 13 22 19
90 11 13 24 20
90 11 13 24 21
90 11 13 27 20
90 11 13 28 14
90 11 13 6 17
90 11 13 9 16
90 11 13 9 18
90 11 13 9 18
90 11 14 11 15
90 11 14 11 18
90 11 14 12 15
90 11 14 12 16
90 11 14 12 16
90 11 14 12 17
90 11 14 13 14
90 11 14 13 16
90 11 14 14 16
90 11 14 14 17
90 11 14 14 18
90 11 14 14 19
90 11 14 14 20
90 11 14 15 14
90 11 14 15 15
90 11 14 15 17
90 11 14 15 20
90 11 14 16 15
90 11 14 16 15
90 11 14 16 16
90 11 14 16 18
90 11 14 16 19
90 11 14 17 14
90 11 14 17 14
90 11 14 17 15
90 11 14 17 17
90 11 14 17 17
90 11 14 17 18
90 11 14 18 13
90 11 14 18 14
90 11 14 18 16
90 11 14 18 17
90 11 14 18 17
90 11 14 19 11
90 11 14 19 13
90 11 14 19 13
90 11 14 19 13
90 11 14 19 19
90 11 14 20 14
90 11 14 20 15
90 11 14 20 15
90 11 14 20 20
90 11 14 21 15
90 11 14 21 16
90 11 14 21 18
90 11 14 22 18
90 11 14 22 20
90 11 14 22 21
90 11 14 23 16
90 11 14 23 19
90 11 14 24 16
90 11 14 8 17
90 11 14 9 14
90 11 14 9 14
90 11 15 10 12
90 11 15 10 13
90 11 15 10 13
90 11 15 11 10
90 11 15 11 13
90 11 15 11 14
90 11 15 12 12
90 11 15 12 14
90 11 15 12 16
90 11 15 12 17
90 11 15 13 12
90 11 15 13 14
90 11 15 13 14
90 11 15 13 16
90 11 15 13 18
90 11 15 13 19
90 11 15 13 8
90 11 15 14 15
90 11 15 14 15
90 11 15 14 16
90 11 15 14 17
90 11 15 14 18
90 11 15 14 20
90 11 15 14 9
90 11 15 15 12
90 11 15 15 14
90 11 15 15 14
90 11 15 15 15
90 11 15 15 16
90 11 15 15 17
90 11 15 15 18
90 11 15 15 21
90 11 15 16 14
90 11 15 16 15
90 11 15 16 16
90 11 15 16 16
90 11 15 16 16
90 11 15 16 17
90 11 15 16 18
90 11 15 17 11
90 11 15 17 15
90 11 15 17 15
90 11 15 17 17
90 11 15 18 14
90 11 15 18 15
90 11 15 18 17
90 11 15 18 17
90 11 15 18 18
90 11 15 18 19
90 11 15 19 19
90 11 15 19 20
90 11 15 20 16
90 11 15 20 16
90 11 15 20 16
90 11 15 20 18
90 11 15 21 17
90 11 15 21 18
90 11 15 21 19
90 11 15 2 14
90 11 15 22 17
90 11 15 22 18
90 11 15 22 18
90 11 15 22 19
90 11 15 23 13
90 11 15 24 18
90 11 15 25 22
90 11 15 26 16
90 11 15 5 14
90 11 15 5 15
90 11 15 5 17
90 11 15 6 17
90 11 15 7 10
90 11 15 7 16
90 11 15 7 17
90 11 15 7 17
90 11 15 7 17
90 11 15 7 8
90 11 15 8 15
90 11 15 8 16
90 11 15 9 15
90 11 15 9 16
90 11 15 9 17
90 11 15 9 19
90 11 16 10 15
90 11 16 10 17
90 11 16 10 18
90 11 16 11 12
90 11 16 11 13
90 11 16 11 17
90 11 16 11 19
90 11 16 11 19
90 11 16 12 14
90 11 16 12 15
90 11 16 12 16
90 11 16 12 16
90 11 16 12 16
90 11 16 12 18
90 11 16 12 18
90 11 16 12 18
90 11 16 12 21
90 11 16 13 17
90 11 16 13 18
90 11 16 14 14
90 11 16 14 16
90 11 16 14 16
90 11 16 14 17
90 11 16 14 18
90 11 16 14 18
90 11 16 14 19
90 11 16 14 19
90 11 16 14 9
90 11 16 15 15
90 11 16 15 15
90 11 16 15 15
90 11 16 15 16
90 11 16 15 18
90 11 16 16 14
90 11 16 16 15
90 11 16 16 17
90 11 16 16 18
90 11 16 17 15
90 11 16 18 16
90 11 16 18 17
90 11 16 18 19
90 11 16 19 16
90 11 16 19 17
90 11 16 19 18
90 11 16 19 18
90 11 16 19 19
90 11 16 20 19
90 11 16 21 21
90 11 16 21 22
90 11 16 2 18
90 11 16 22 17
90 11 16 22 20
90 11 16 24 20
90 11 16 25 15
90 11 16 25 19
90 11 16 27 16
90 11 16 27 17
90 11 16 27 19
90 11 16 4 13
90 11 16 5 18
90 11 16 6 19
90 11 16 7 12
90 11 16 7 19
90 11 16 8 15
90 11 16 8 17
90 11 16 9 15
90 11 16 9 15
90 11 16 9 17
90 11 16 9 18
90 11 16 9 19
90 11 17 10 11
90 11 17 10 15
90 11 17 10 18
90 11 17 10 20
90 11 17 12 18
90 11 17 14 15
90 11 17 14 16
90 11 17 14 18
90 11 17 14 18
90 11 17 14 20
90 11 17 15 17
90 11 17 15 17
90 11 17 15 20
90 11 17 16 17
90 11 17 16 19
90 11 17 17 16
90 11 17 17 17
90 11 17 17 19
90 11 17 17 20
90 11 17 17 20
90 11 17 18 12
90 11 17 18 15
90 11 17 18 17
90 11 17 18 17
90 11 17 18 20
90 11 17 19 15
90 11 17 20 22
90 11 17 2 17
90 11 17 22 13
90 11 17 22 14
90 11 17 22 19
90 11 17 22 20
90 11 17 23 18
90 11 17 24 18
90 11 17 24 19
90 11 17 4 10
90 11 17 5 12
90 11 17 9 15
90 11 17 9 17
90 11 18 10 16
90 11 18 11 14
90 11 18 11 16
90 11 18 12 14
90 11 18 12 18
90 11 18 13 12
90 11 18 13 20
90 11 18 14 19
90 11 18 15 11
90 11 18 15 18
90 11 18 16 14
90 11 18 17 13
90 11 18 17 14
90 11 18 17 14
90 11 18 17 19
90 11 18 17 19
90 11 18 17 20
90 11 18 18 12
90 11 18 19 16
90 11 18 19 17
90 11 18 20 19
90 11 18 21 19
90 11 18 22 20
90 11 18 24 17
90 11 18 25 19
90 11 18 8 13
90 11 18 9 19
90 11 19 11 10
90 11 19 12 17
90 11 19 12 19
90 11 19 12 19
90 11 19 14 14
90 11 19 14 18
90 11 19 17 17
90 11 19 17 18
90 11 19 20 14
90 11 19 21 15
90 11 19 24 19
90 11 19 24 21
90 11 19 25 20
90 11 19 9 12
90 11 20 13 16
90 11 20 22 20
90 11 8 13 18
90 11 8 13 9
90 11 8 17 15
90 11 8 17 16
90 11 8 21 13
90 11 8 8 15
90 11 9 13 19
90 11 9 17 11
90 11 9 18 14
90 11 9 5 17
90 11 9 7 9
90 11 9 8 10
90 11 9 9 10
90 12 10 12 11
90 12 10 14 18
90 12 10 15 15
90 12 10 18 16
90 12 11 12 11
90 12 11 13 14
90 12 11 14 12
90 12 11 15 13
90 12 11 17 15
90 12 11 19 18
90 12 11 21 18
90 12 11 22 11
90 12 11 23 14
90 12 12 14 17
90 12 12 16 13
90 12 12 16 14
90 12 12 16 15
90 12 12 16 17
90 12 12 17 11
90 12 12 23 15
90 12 12 7 10
90 12 13 10 14
90 12 13 12 18
90 12 13 14 14
90 12 13 16 16
90 12 13 18 16
90 12 13 19 17
90 12 13 22 19
90 12 13 23 14
90 12 14 10 17
90 12 14 12 21
90 12 14 15 20
90 12 14 23 19
90 12 14 5 15
90 12 15 11 18
90 12 15 13 16
90 12 15 16 18
90 12 15 18 14
90 12 15 18 16
90 12 15 18 17
90 12 15 25 9
90 12 15 3 18
90 12 16 13 12
90 12 16 13 9
90 12 16 18 21
90 12 16 19 16
90 12 16 19 17
90 12 16 23 17
90 12 17 11 19
90 12 17 15 18
90 12 17 16 14
90 12 17 23 19
90 12 17 24 20
90 12 18 13 11
90 12 18 13 13
90 12 18 14 18
90 12 18 16 21
90 12 18 18 18
90 12 18 23 19
90 12 19 12 19
90 12 19 18 15
90 12 20 15 21
90 12 7 17 14
90 13 11 20 20
90 13 12 14 17
90 13 12 16 14
90 13 12 18 14
90 13 12 20 17
90 13 12 23 21
90 13 12 8 15
90 13 12 9 14
90 13 13 11 15
90 13 13 15 15
90 13 13 15 18
90 13 13 16 15
90 13 13 16 18
90 13 13 17 18
90 13 13 17 19
90 13 13 18 16
90 13 13 18 19
90 13 13 19 13
90 13 13 19 19
90 13 13 22 19
90 13 13 24 17
90 13 13 8 20
90 13 13 9 18
90 13 14 10 12
90 13 14 13 15
90 13 14 13 17
90 13 14 14 17
90 13 14 17 14
90 13 14 17 16
90 13 14 17 19
90 13 14 18 17
90 13 14 18 18
90 13 14 18 20
90 13 14 25 17
90 13 14 8 12
90 13 14 9 14
90 13 15 16 16
90 13 15 18 12
90 13 15 20 18
90 13 16 10 17
90 13 16 10 19
90 13 16 12 22
90 13 16 13 18
90 13 16 14 16
90 13 16 16 19
90 13 16 20 19
90 13 16 22 16
90 13 16 23 18
90 13 16 24 20
90 13 16 8 20
90 13 17 11 17
90 13 17 16 19
90 13 17 17 16
90 13 17 17 18
90 13 17 17 18
90 13 17 18 19
90 13 17 19 16
90 13 18 11 18
90 13 18 22 18
90 13 18 26 21
90 13 18 9 13
90 13 19 22 16
90 13 20 17 21
90 13 8 13 18
90 14 15 19 19
90 14 15 5 15
90 14 16 12 12
90 14 17 16 15
90 14 19 9 20
90 14 20 12 12
90 15 14 19 18
90 15 16 14 19
90 15 16 15 15
90 15 17 12 22
90 15 17 20 22
90 16 15 20 15
90 8 10 13 11
90 8 10 13 19
90 8 10 14 16
90 8 12 9 17
90 8 12 9 9
90 8 13 7 17
90 8 14 15 17
90 8 15 9 9
90 8 17 14 17
90 8 18 6 19
90 8 6 6 9
90 8 7 15 10
90 8 8 9 9
90 8 9 11 9
90 8 9 15 9
90 9 10 11 17
90 9 10 12 12
90 9 10 12 15
90 9 10 12 19
90 9 10 15 18
90 9 10 17 11
90 9 10 18 13
90 9 10 21 18
90 9 10 23 10
90 9 10 4 15
90 9 10 5 17
90 9 10 8 14
90 9 10 8 17
90 9 11 11 10
90 9 11 11 14
90 9 11 14 16
90 9 11 14 8
90 9 11 15 14
90 9 11 16 20
90 9 11 18 15
90 9 11 19 10
90 9 11 21 21
90 9 11 4 14
90 9 11 8 11
90 9 12 11 17
90 9 12 12 15
90 9 12 12 17
90 9 12 12 19
90 9 12 12 20
90 9 12 13 17
90 9 12 14 17
90 9 12 16 15
90 9 12 16 20
90 9 12 17 13
90 9 12 17 15
90 9 12 17 17
90 9 12 18 13
90 9 12 19 9
90 9 12 20 16
90 9 12 23 11
90 9 13 12 18
90 9 13 13 13
90 9 13 15 14
90 9 13 15 18
90 9 13 15 19
90 9 13 15 20
90 9 13 16 18
90 9 13 17 20
90 9 13 20 19
90 9 13 9 11
90 9 14 10 16
90 9 14 11 14
90 9 14 13 10
90 9 14 13 16
90 9 14 16 15
90 9 14 18 16
90 9 14 18 17
90 9 14 19 15
90 9 14 19 18
90 9 14 22 16
90 9 14 4 17
90 9 14 9 18
90 9 15 10 17
90 9 15 10 6
90 9 15 11 16
90 9 15 12 10
90 9 15 13 16
90 9 15 14 10
90 9 15 14 16
90 9 15 18 16
90 9 15 19 11
90 9 15 21 16
90 9 15 6 17
90 9 15 7 15
90 9 15 8 14
90 9 15 9 17
90 9 16 12 16
90 9 16 13 15
90 9 16 13 16
90 9 16 15 17
90 9 16 15 17
90 9 16 16 11
90 9 16 16 14
90 9 16 17 18
90 9 16 19 18
90 9 16 21 19
90 9 16 4 9
90 9 17 13 15
90 9 17 17 18
90 9 17 17 19
90 9 17 22 15
90 9 18 10 20
90 9 18 13 16
90 9 19 23 17
90 9 7 10 17
90 9 7 9 12
90 9 8 2 11
90 9 8 7 12
90 9 9 13 10
90 9 9 13 15
90 9 9 16 19
90 9 9 17 11
90 9 9 17 16
90 9 9 18 17
90 9 9 19 11
90 9 9 4 6
90 9 9 6 8
90 9 9 6 9
90 9 9 9 19
90 9 9 9 8
100 10 10 1 12
100 10 10 12 11
100 10 10 12 12
100 10 10 12 14
100 10 10 12 19
100 10 10 13 13
100 10 10 13 13
100 10 10 14 9
100 10 10 15 14
